DeviceNo,,[23082300],[--------],
DeviceInfo,,[],[],
DeviceRange,,[20M¦¸],[--],
2025-06-24,21:32:01:397,05798,----,
2025-06-24,21:32:01:488,05859,----,
2025-06-24,21:32:01:601,05899,----,
2025-06-24,21:32:01:704,05947,----,
2025-06-24,21:32:01:817,05969,----,
2025-06-24,21:32:01:929,05997,----,
2025-06-24,21:32:02:033,06005,----,
2025-06-24,21:32:02:146,06013,----,
2025-06-24,21:32:02:258,05933,----,
2025-06-24,21:32:02:361,05064,----,
2025-06-24,21:32:02:474,04773,----,
2025-06-24,21:32:02:587,04513,----,
2025-06-24,21:32:02:690,04492,----,
2025-06-24,21:32:02:802,04423,----,
2025-06-24,21:32:02:916,02373,----,
2025-06-24,21:32:03:016,02284,----,
2025-06-24,21:32:03:131,02221,----,
2025-06-24,21:32:03:244,02171,----,
2025-06-24,21:32:03:346,02152,----,
2025-06-24,21:32:03:457,02113,----,
2025-06-24,21:32:03:571,01963,----,
2025-06-24,21:32:03:675,01946,----,
2025-06-24,21:32:03:790,01933,----,
2025-06-24,21:32:03:892,01873,----,
2025-06-24,21:32:04:004,01849,----,
2025-06-24,21:32:04:116,01882,----,
2025-06-24,21:32:04:220,01914,----,
2025-06-24,21:32:04:331,01927,----,
2025-06-24,21:32:04:443,01888,----,
2025-06-24,21:32:04:556,01862,----,
2025-06-24,21:32:04:660,01846,----,
2025-06-24,21:32:04:771,02249,----,
2025-06-24,21:32:04:884,03618,----,
2025-06-24,21:32:04:985,04031,----,
2025-06-24,21:32:05:100,04226,----,
2025-06-24,21:32:05:213,04412,----,
2025-06-24,21:32:05:314,04541,----,
2025-06-24,21:32:05:427,04662,----,
2025-06-24,21:32:05:542,04781,----,
2025-06-24,21:32:05:645,04869,----,
2025-06-24,21:32:05:759,04958,----,
2025-06-24,21:32:05:865,05077,----,
2025-06-24,21:32:05:977,04771,----,
2025-06-24,21:32:06:083,04099,----,
2025-06-24,21:32:06:193,04045,----,
2025-06-24,21:32:06:300,02808,----,
2025-06-24,21:32:06:412,02284,----,
2025-06-24,21:32:06:523,02229,----,
2025-06-24,21:32:06:626,02152,----,
2025-06-24,21:32:06:739,02123,----,
2025-06-24,21:32:06:852,02106,----,
2025-06-24,21:32:06:965,02067,----,
2025-06-24,21:32:07:066,01979,----,
2025-06-24,21:32:07:179,01957,----,
2025-06-24,21:32:07:282,01936,----,
2025-06-24,21:32:07:396,01934,----,
2025-06-24,21:32:07:509,01927,----,
2025-06-24,21:32:07:611,01940,----,
2025-06-24,21:32:07:723,01954,----,
2025-06-24,21:32:07:830,01943,----,
2025-06-24,21:32:07:940,01910,----,
2025-06-24,21:32:08:053,01952,----,
2025-06-24,21:32:08:165,03175,----,
2025-06-24,21:32:08:267,03857,----,
2025-06-24,21:32:08:381,04097,----,
2025-06-24,21:32:08:496,04319,----,
2025-06-24,21:32:08:598,04453,----,
2025-06-24,21:32:08:711,04569,----,
2025-06-24,21:32:08:813,04687,----,
2025-06-24,21:32:08:930,04783,----,
2025-06-24,21:32:09:031,04897,----,
2025-06-24,21:32:09:146,04968,----,
2025-06-24,21:32:09:259,05072,----,
2025-06-24,21:32:09:362,05155,----,
2025-06-24,21:32:09:473,05213,----,
2025-06-24,21:32:09:588,05278,----,
2025-06-24,21:32:09:692,05361,----,
2025-06-24,21:32:09:806,04618,----,
2025-06-24,21:32:09:909,04107,----,
2025-06-24,21:32:10:022,03280,----,
2025-06-24,21:32:10:135,02306,----,
2025-06-24,21:32:10:239,02271,----,
2025-06-24,21:32:10:352,02282,----,
2025-06-24,21:32:10:453,02224,----,
2025-06-24,21:32:10:565,02207,----,
2025-06-24,21:32:10:678,02127,----,
2025-06-24,21:32:10:783,02022,----,
2025-06-24,21:32:10:896,01951,----,
2025-06-24,21:32:11:008,01909,----,
2025-06-24,21:32:11:111,01908,----,
2025-06-24,21:32:11:222,01915,----,
2025-06-24,21:32:11:336,01895,----,
2025-06-24,21:32:11:439,01869,----,
2025-06-24,21:32:11:551,01868,----,
2025-06-24,21:32:11:665,02684,----,
2025-06-24,21:32:11:769,03717,----,
2025-06-24,21:32:11:882,04082,----,
2025-06-24,21:32:11:988,04317,----,
2025-06-24,21:32:12:096,04472,----,
2025-06-24,21:32:12:205,04608,----,
2025-06-24,21:32:12:318,04678,----,
2025-06-24,21:32:12:431,04813,----,
2025-06-24,21:32:12:532,04936,----,
2025-06-24,21:32:12:648,05031,----,
2025-06-24,21:32:12:751,05160,----,
2025-06-24,21:32:12:864,05177,----,
2025-06-24,21:32:12:978,05249,----,
2025-06-24,21:32:13:082,05341,----,
2025-06-24,21:32:13:189,05383,----,
2025-06-24,21:32:13:300,04530,----,
2025-06-24,21:32:13:410,04105,----,
2025-06-24,21:32:13:524,02509,----,
2025-06-24,21:32:13:626,02223,----,
2025-06-24,21:32:13:739,02189,----,
2025-06-24,21:32:13:853,02144,----,
2025-06-24,21:32:13:958,02110,----,
2025-06-24,21:32:14:062,02084,----,
2025-06-24,21:32:14:178,01965,----,
2025-06-24,21:32:14:292,01942,----,
2025-06-24,21:32:14:400,01916,----,
2025-06-24,21:32:14:510,01900,----,
2025-06-24,21:32:14:614,01858,----,
2025-06-24,21:32:14:727,01858,----,
2025-06-24,21:32:14:829,01859,----,
2025-06-24,21:32:14:941,01860,----,
2025-06-24,21:32:15:054,01861,----,
2025-06-24,21:32:15:160,01854,----,
2025-06-24,21:32:15:269,02339,----,
2025-06-24,21:32:15:383,03573,----,
2025-06-24,21:32:15:497,03988,----,
2025-06-24,21:32:15:595,04257,----,
2025-06-24,21:32:15:708,04400,----,
2025-06-24,21:32:15:823,04578,----,
2025-06-24,21:32:15:928,04714,----,
2025-06-24,21:32:16:040,04804,----,
2025-06-24,21:32:16:142,04912,----,
2025-06-24,21:32:16:255,04977,----,
2025-06-24,21:32:16:370,05065,----,
2025-06-24,21:32:16:471,05163,----,
2025-06-24,21:32:16:588,05198,----,
2025-06-24,21:32:16:688,04386,----,
2025-06-24,21:32:16:801,03990,----,
2025-06-24,21:32:16:909,03991,----,
2025-06-24,21:32:17:021,02613,----,
2025-06-24,21:32:17:134,02387,----,
2025-06-24,21:32:17:236,02253,----,
2025-06-24,21:32:17:349,02178,----,
2025-06-24,21:32:17:463,02137,----,
2025-06-24,21:32:17:566,02095,----,
2025-06-24,21:32:17:676,01974,----,
2025-06-24,21:32:17:790,01925,----,
2025-06-24,21:32:17:892,01897,----,
2025-06-24,21:32:18:006,01841,----,
2025-06-24,21:32:18:110,01809,----,
2025-06-24,21:32:18:226,01816,----,
2025-06-24,21:32:18:341,01841,----,
2025-06-24,21:32:18:442,01848,----,
2025-06-24,21:32:18:555,01848,----,
2025-06-24,21:32:18:667,01849,----,
2025-06-24,21:32:18:768,01847,----,
2025-06-24,21:32:18:878,02392,----,
2025-06-24,21:32:18:995,03562,----,
2025-06-24,21:32:19:097,03955,----,
2025-06-24,21:32:19:204,04191,----,
2025-06-24,21:32:19:316,04359,----,
2025-06-24,21:32:19:430,04503,----,
2025-06-24,21:32:19:541,04619,----,
2025-06-24,21:32:19:645,04732,----,
2025-06-24,21:32:19:758,04825,----,
2025-06-24,21:32:19:862,04950,----,
2025-06-24,21:32:19:976,05004,----,
2025-06-24,21:32:20:079,05025,----,
2025-06-24,21:32:20:194,04721,----,
2025-06-24,21:32:20:308,04301,----,
2025-06-24,21:32:20:412,04053,----,
2025-06-24,21:32:20:525,03945,----,
2025-06-24,21:32:20:625,03690,----,
2025-06-24,21:32:20:739,02527,----,
2025-06-24,21:32:20:855,02390,----,
2025-06-24,21:32:20:958,02305,----,
2025-06-24,21:32:21:072,02227,----,
2025-06-24,21:32:21:173,02174,----,
2025-06-24,21:32:21:288,02131,----,
2025-06-24,21:32:21:401,02003,----,
2025-06-24,21:32:21:506,01925,----,
2025-06-24,21:32:21:618,01886,----,
2025-06-24,21:32:21:721,01862,----,
2025-06-24,21:32:21:835,01865,----,
2025-06-24,21:32:21:938,01879,----,
2025-06-24,21:32:22:051,01886,----,
2025-06-24,21:32:22:167,01887,----,
2025-06-24,21:32:22:268,01873,----,
2025-06-24,21:32:22:382,01867,----,
2025-06-24,21:32:22:485,02914,----,
2025-06-24,21:32:22:599,03644,----,
2025-06-24,21:32:22:711,04008,----,
2025-06-24,21:32:22:812,04247,----,
2025-06-24,21:32:22:927,04397,----,
2025-06-24,21:32:23:041,04544,----,
2025-06-24,21:32:23:143,04674,----,
2025-06-24,21:32:23:257,04760,----,
2025-06-24,21:32:23:370,04877,----,
2025-06-24,21:32:23:471,04948,----,
2025-06-24,21:32:23:585,05016,----,
2025-06-24,21:32:23:690,04588,----,
2025-06-24,21:32:23:803,04133,----,
2025-06-24,21:32:23:906,04046,----,
2025-06-24,21:32:24:020,04046,----,
2025-06-24,21:32:24:134,04030,----,
2025-06-24,21:32:24:238,04029,----,
2025-06-24,21:32:24:349,03621,----,
2025-06-24,21:32:24:454,02359,----,
2025-06-24,21:32:24:567,02222,----,
2025-06-24,21:32:24:681,02179,----,
2025-06-24,21:32:24:785,02139,----,
2025-06-24,21:32:24:898,02110,----,
2025-06-24,21:32:25:002,02094,----,
2025-06-24,21:32:25:116,01972,----,
2025-06-24,21:32:25:228,01927,----,
2025-06-24,21:32:25:330,01879,----,
2025-06-24,21:32:25:444,01854,----,
2025-06-24,21:32:25:547,01852,----,
2025-06-24,21:32:25:659,01867,----,
2025-06-24,21:32:25:773,01873,----,
2025-06-24,21:32:25:876,01865,----,
2025-06-24,21:32:25:989,01850,----,
2025-06-24,21:32:26:105,01835,----,
2025-06-24,21:32:26:206,02609,----,
2025-06-24,21:32:26:320,03527,----,
2025-06-24,21:32:26:428,03991,----,
2025-06-24,21:32:26:536,04212,----,
2025-06-24,21:32:26:647,04392,----,
2025-06-24,21:32:26:754,04534,----,
2025-06-24,21:32:26:864,04638,----,
2025-06-24,21:32:26:976,04770,----,
2025-06-24,21:32:27:078,04879,----,
2025-06-24,21:32:27:191,04959,----,
2025-06-24,21:32:27:304,05046,----,
2025-06-24,21:32:27:416,05108,----,
2025-06-24,21:32:27:521,05197,----,
2025-06-24,21:32:27:632,05199,----,
2025-06-24,21:32:27:744,04156,----,
2025-06-24,21:32:27:846,03993,----,
2025-06-24,21:32:27:958,03907,----,
2025-06-24,21:32:28:074,02873,----,
2025-06-24,21:32:28:175,02291,----,
2025-06-24,21:32:28:290,02293,----,
2025-06-24,21:32:28:392,02320,----,
2025-06-24,21:32:28:506,02276,----,
2025-06-24,21:32:28:622,02197,----,
2025-06-24,21:32:28:721,02141,----,
2025-06-24,21:32:28:836,02038,----,
2025-06-24,21:32:28:939,01966,----,
2025-06-24,21:32:29:052,01914,----,
2025-06-24,21:32:29:165,01901,----,
2025-06-24,21:32:29:267,01931,----,
2025-06-24,21:32:29:375,01924,----,
2025-06-24,21:32:29:487,01884,----,
2025-06-24,21:32:29:600,01858,----,
2025-06-24,21:32:29:703,01967,----,
2025-06-24,21:32:29:817,03143,----,
2025-06-24,21:32:29:930,03817,----,
2025-06-24,21:32:30:033,04108,----,
2025-06-24,21:32:30:148,04298,----,
2025-06-24,21:32:30:259,04449,----,
2025-06-24,21:32:30:364,04589,----,
2025-06-24,21:32:30:471,04704,----,
2025-06-24,21:32:30:579,04782,----,
2025-06-24,21:32:30:689,04895,----,
2025-06-24,21:32:30:807,04988,----,
2025-06-24,21:32:30:911,05069,----,
2025-06-24,21:32:31:019,05140,----,
2025-06-24,21:32:31:125,05125,----,
2025-06-24,21:32:31:239,04311,----,
2025-06-24,21:32:31:352,03812,----,
2025-06-24,21:32:31:456,03827,----,
2025-06-24,21:32:31:569,03681,----,
2025-06-24,21:32:31:683,02323,----,
2025-06-24,21:32:31:786,02186,----,
2025-06-24,21:32:31:898,02160,----,
2025-06-24,21:32:32:004,02127,----,
2025-06-24,21:32:32:114,02077,----,
2025-06-24,21:32:32:227,01993,----,
2025-06-24,21:32:32:329,01917,----,
2025-06-24,21:32:32:442,01897,----,
2025-06-24,21:32:32:558,01870,----,
2025-06-24,21:32:32:659,01864,----,
2025-06-24,21:32:32:774,01893,----,
2025-06-24,21:32:32:885,01908,----,
2025-06-24,21:32:32:987,01873,----,
2025-06-24,21:32:33:099,01852,----,
2025-06-24,21:32:33:203,01854,----,
2025-06-24,21:32:33:315,02559,----,
2025-06-24,21:32:33:433,03599,----,
2025-06-24,21:32:33:534,04016,----,
2025-06-24,21:32:33:648,04207,----,
2025-06-24,21:32:33:751,04389,----,
2025-06-24,21:32:33:865,04516,----,
2025-06-24,21:32:33:969,04650,----,
2025-06-24,21:32:34:082,04737,----,
2025-06-24,21:32:34:201,04848,----,
2025-06-24,21:32:34:300,04939,----,
2025-06-24,21:32:34:415,04995,----,
2025-06-24,21:32:34:523,05077,----,
2025-06-24,21:32:34:628,05118,----,
2025-06-24,21:32:34:741,04770,----,
2025-06-24,21:32:34:854,03847,----,
2025-06-24,21:32:34:955,03868,----,
2025-06-24,21:32:35:068,03930,----,
2025-06-24,21:32:35:172,03979,----,
2025-06-24,21:32:35:284,03996,----,
2025-06-24,21:32:35:398,04013,----,
2025-06-24,21:32:35:500,03753,----,
2025-06-24,21:32:35:612,02658,----,
2025-06-24,21:32:35:728,02340,----,
2025-06-24,21:32:35:831,02298,----,
2025-06-24,21:32:35:944,02241,----,
2025-06-24,21:32:36:048,02240,----,
2025-06-24,21:32:36:161,02216,----,
2025-06-24,21:32:36:275,02095,----,
2025-06-24,21:32:36:380,01982,----,
2025-06-24,21:32:36:492,01954,----,
2025-06-24,21:32:36:605,01900,----,
2025-06-24,21:32:36:708,01885,----,
2025-06-24,21:32:36:816,01893,----,
2025-06-24,21:32:36:926,01885,----,
2025-06-24,21:32:37:038,01876,----,
2025-06-24,21:32:37:142,01861,----,
2025-06-24,21:32:37:256,01829,----,
2025-06-24,21:32:37:369,01911,----,
2025-06-24,21:32:37:470,03268,----,
2025-06-24,21:32:37:584,03725,----,
2025-06-24,21:32:37:697,04067,----,
2025-06-24,21:32:37:799,04240,----,
2025-06-24,21:32:37:912,04367,----,
2025-06-24,21:32:38:023,04498,----,
2025-06-24,21:32:38:127,04605,----,
2025-06-24,21:32:38:241,04687,----,
2025-06-24,21:32:38:345,04790,----,
2025-06-24,21:32:38:459,04870,----,
2025-06-24,21:32:38:572,04946,----,
2025-06-24,21:32:38:674,05002,----,
2025-06-24,21:32:38:789,05058,----,
